make pos
run sampler
run mcmc
sampler done
log_prob plot
max theta done
corner plot
         13333904 function calls (13227073 primitive calls) in 173.155 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1576    0.010    0.000    0.016    0.000 pyplot.py:565(_auto_draw_if_interactive)
      501    0.010    0.000    0.035    0.000 shape_base.py:335(<listcomp>)
      658    0.010    0.000    0.011    0.000 version.py:343(_cmpkey)
     2532    0.010    0.000    0.018    0.000 lines.py:1243(set_ydata)
      314    0.010    0.000    0.010    0.000 {method 'round' of 'numpy.generic' objects}
     7718    0.010    0.000    0.010    0.000 {method 'rpartition' of 'str' objects}
     1285    0.010    0.000    0.013    0.000 font_manager.py:867(set_stretch)
        1    0.010    0.010    0.130    0.130 collections.py:1860(<listcomp>)
     1231    0.010    0.000    0.010    0.000 linalg.py:111(get_linalg_error_extobj)
      242    0.010    0.000    0.042    0.000 ticker.py:1676(_validate_steps)
     1498    0.010    0.000    0.075    0.000 core.py:1945(__init__)
     1967    0.010    0.000    0.012    0.000 cbook.py:720(is_hashable)
2656/1936    0.010    0.000    0.562    0.000 spines.py:148(_ensure_position_is_set)
     1227    0.010    0.000    0.017    0.000 <frozen importlib._bootstrap>:159(_get_module_lock)
     1832    0.010    0.000    0.270    0.000 backend_pdf.py:1433(writePath)
       24    0.010    0.000    0.083    0.003 __init__.py:1060(_rc_params_in_file)
     3992    0.010    0.000    0.159    0.000 transforms.py:1173(__add__)
      746    0.010    0.000    0.011    0.000 records.py:433(__array_finalize__)
     1801    0.010    0.000    0.010    0.000 traceback.py:239(__init__)
     2172    0.010    0.000    0.037    0.000 column.py:2208(_convert_format)
      680    0.010    0.000    0.082    0.000 markers.py:715(_set_tickup)
     2339    0.010    0.000    0.014    0.000 inspect.py:2723(<genexpr>)
      597    0.010    0.000    0.010    0.000 {method 'read' of '_io.FileIO' objects}
      454    0.010    0.000    0.027    0.000 fontconfig_pattern.py:138(_family)
      311    0.010    0.000    0.010    0.000 backend_agg.py:54(get_hinting_flag)
     9844    0.010    0.000    0.010    0.000 {method 'endswith' of 'str' objects}
      831    0.009    0.000    0.037    0.000 transforms.py:2176(get_affine)
        2    0.009    0.005    0.065    0.032 backend_qt5.py:458(__init__)
     2172    0.009    0.000    0.053    0.000 column.py:822(_verify_keywords)
     4599    0.009    0.000    0.009    0.000 font_manager.py:767(get_weight)
     4430    0.009    0.000    0.009    0.000 utils.py:127(is_effectively_unity)
     1938    0.009    0.000    0.047    0.000 artist.py:856(_update_property)
     1835    0.009    0.000    0.023    0.000 lines.py:1019(set_drawstyle)
     1783    0.009    0.000    0.014    0.000 inspect.py:2399(__init__)
     4098    0.009    0.000    0.152    0.000 transforms.py:2471(composite_transform_factory)
     1160    0.009    0.000    0.033    0.000 function_base.py:4641(append)
     1122    0.009    0.000    0.009    0.000 {built-in method from_bytes}
     5685    0.009    0.000    0.014    0.000 weakref.py:109(remove)
      136    0.009    0.000    0.109    0.001 backend_agg.py:122(draw_markers)
     1430    0.009    0.000    0.009    0.000 {method 'rfind' of 'str' objects}
      250    0.009    0.000    0.009    0.000 transforms.py:2747(nonsingular)
     1024    0.009    0.000    0.143    0.000 backend_pdf.py:873(get_char_width)
      285    0.009    0.000    0.012    0.000 function_base.py:431(add_newdoc)
     1463    0.009    0.000    0.016    0.000 linalg.py:144(_commonType)
     1837    0.009    0.000    0.137    0.000 backend_pdf.py:1425(pathOperations)
     1239    0.009    0.000    0.009    0.000 backend_bases.py:1102(get_hatch_path)
     8592    0.009    0.000    0.009    0.000 {built-in method builtins.min}
      801    0.008    0.000    0.008    0.000 {method 'rand' of 'mtrand.RandomState' objects}
     4337    0.008    0.000    0.083    0.000 utils.py:137(sanitize_scale)
      777    0.008    0.000    0.162    0.000 transforms.py:1315(transform)
2667/1151    0.008    0.000    0.291    0.000 _base.py:688(get_xaxis_transform)
    16/10    0.008    0.001    0.019    0.002 offsetbox.py:453(get_extent_offsets)
       21    0.008    0.000    0.009    0.000 yacc.py:3138(<lambda>)
     1315    0.008    0.000    0.013    0.000 text.py:1254(set_usetex)
      344    0.008    0.000    0.026    0.000 linecache.py:82(updatecache)
        2    0.008    0.004    0.010    0.005 utils.py:1(<module>)
      871    0.008    0.000    0.009    0.000 font_manager.py:1168(score_stretch)
       30    0.008    0.000    0.017    0.001 _base.py:1389(apply_aspect)
      738    0.008    0.000    0.417    0.001 <frozen importlib._bootstrap_external>:1117(_get_spec)
      530    0.008    0.000    0.012    0.000 _methods.py:26(_amax)
  289/229    0.008    0.000    1.382    0.006 axis.py:1724(_get_tick)
      192    0.008    0.000    0.008    0.000 cbook.py:1302(__setitem__)
   1354/4    0.008    0.000    6.956    1.739 artist.py:61(draw_wrapper)
11514/11361    0.008    0.000    0.013    0.000 {built-in method builtins.issubclass}
      410    0.008    0.000    0.008    0.000 image.py:130(<genexpr>)
  289/259    0.008    0.000    0.468    0.002 axis.py:425(_get_tick2line)
       56    0.008    0.000    0.042    0.001 collections.py:771(update_scalarmappable)
     1227    0.008    0.000    0.009    0.000 <frozen importlib._bootstrap>:102(release)
     2956    0.008    0.000    0.175    0.000 backend_bases.py:1012(set_foreground)
      389    0.008    0.000    0.019    0.000 axis.py:455(update_position)
     1835    0.008    0.000    0.014    0.000 lines.py:1039(set_linewidth)
      126    0.008    0.000    0.018    0.000 __init__.py:1859(get_metadata)
     2896    0.008    0.000    0.022    0.000 column.py:1960(_parse_tformat)
     1472    0.008    0.000    0.014    0.000 card.py:803(_split)
      768    0.008    0.000    0.062    0.000 backend_bases.py:786(__init__)
     1551    0.008    0.000    0.031    0.000 text.py:238(update)
      140    0.008    0.000    0.045    0.000 colors.py:208(to_rgba_array)
       16    0.008    0.000    0.008    0.000 {built-in method addAction}
     1404    0.008    0.000    0.009    0.000 __init__.py:2168(_normalize_cached)
  217/202    0.008    0.000    0.136    0.001 inspect.py:684(getmodule)
      315    0.008    0.000    0.316    0.001 axis.py:575(_get_gridline)
      351    0.008    0.000    0.155    0.000 patches.py:704(_update_patch_transform)
      232    0.008    0.000    0.012    0.000 twodim_base.py:475(vander)
    10409    0.007    0.000    0.007    0.000 weakref.py:125(_commit_removals)
      153    0.007    0.000    0.007    0.000 enum.py:628(<lambda>)
      670    0.007    0.000    0.007    0.000 artist.py:520(get_gid)
      294    0.007    0.000    0.009    0.000 numerictypes.py:365(issubdtype)
      345    0.007    0.000    0.022    0.000 core.py:944(_to)
     1835    0.007    0.000    0.010    0.000 lines.py:1174(set_markeredgecolor)
     2172    0.007    0.000    0.041    0.000 column.py:985(_determine_formats)
      662    0.007    0.000    0.148    0.000 transforms.py:1411(transform_point)
      551    0.007    0.000    0.440    0.001 <frozen importlib._bootstrap_external>:743(get_code)
       73    0.007    0.000    0.009    0.000 shape_base.py:283(<listcomp>)
     3272    0.007    0.000    0.007    0.000 font_manager.py:974(<listcomp>)
     3300    0.007    0.000    0.041    0.000 <frozen importlib._bootstrap_external>:75(_path_stat)
      599    0.007    0.000    0.027    0.000 copy.py:66(copy)
     1118    0.007    0.000    0.007    0.000 {method 'round' of 'numpy.ndarray' objects}
     1808    0.007    0.000    0.036    0.000 linecache.py:15(getline)
     1448    0.007    0.000    0.013    0.000 card.py:1180(_format_value)
     2002    0.007    0.000    0.007    0.000 {built-in method _sre.getlower}
    10731    0.007    0.000    0.020    0.000 mathtext.py:2765(<genexpr>)
      180    0.007    0.000    2.399    0.013 axis.py:729(cla)
     1197    0.007    0.000    0.020    0.000 __init__.py:2193(yield_lines)
      705    0.007    0.000    0.008    0.000 _dtype.py:172(_byte_order_str)
     1231    0.007    0.000    0.007    0.000 linalg.py:203(_assertRankAtLeast2)
       60    0.007    0.000    3.918    0.065 axis.py:1128(draw)
        1    0.007    0.007    0.049    0.049 machar.py:118(_do_init)
      502    0.007    0.000    0.106    0.000 ticker.py:1703(set_params)
     1448    0.007    0.000    0.010    0.000 card.py:424(comment)
      250    0.007    0.000    0.018    0.000 core.py:602(to_string)
      346    0.007    0.000    0.228    0.001 __init__.py:2385(from_location)
      256    0.007    0.000    0.027    0.000 patches.py:320(_set_facecolor)
      363    0.006    0.000    0.157    0.000 lines.py:1310(update_from)
      829    0.006    0.000    0.060    0.000 transforms.py:1735(frozen)
     1227    0.006    0.000    0.012    0.000 <frozen importlib._bootstrap>:77(acquire)
3407/2149    0.006    0.000    0.163    0.000 transforms.py:2322(_invalidate_internal)
  656/625    0.006    0.000    0.412    0.001 <frozen importlib._bootstrap>:553(module_from_spec)
      232    0.006    0.000    0.020    0.000 linalg.py:327(solve)
      175    0.006    0.000    0.019    0.000 __init__.py:1576(_get)
      315    0.006    0.000    0.058    0.000 axis.py:495(_get_text1_transform)
     1448    0.006    0.000    0.019    0.000 column.py:2101(_convert_fits2record)
        6    0.006    0.001    0.103    0.017 collections.py:1904(draw)
     1448    0.006    0.000    0.016    0.000 card.py:411(comment)
      982    0.006    0.000    0.101    0.000 {built-in method builtins.next}
     3009    0.006    0.000    0.006    0.000 {method 'groups' of '_sre.SRE_Match' objects}
     7435    0.006    0.000    0.006    0.000 path.py:221(vertices)
     2199    0.006    0.000    0.606    0.000 markers.py:163(__init__)
      336    0.006    0.000    0.006    0.000 enum.py:351(__setattr__)
      346    0.006    0.000    0.684    0.002 axis.py:908(iter_ticks)
     2465    0.006    0.000    0.007    0.000 <frozen importlib._bootstrap>:834(__enter__)
     2149    0.006    0.000    0.006    0.000 backend_bases.py:1049(set_linewidth)
     1448    0.006    0.000    0.011    0.000 card.py:223(keyword)
     1835    0.006    0.000    0.010    0.000 lines.py:1458(set_dash_capstyle)
     2498    0.006    0.000    0.006    0.000 {built-in method _thread.get_ident}
      770    0.006    0.000    0.148    0.000 markers.py:701(_set_tickleft)
    10498    0.006    0.000    0.006    0.000 backend_pdf.py:283(pdfRepr)
      242    0.006    0.000    0.751    0.003 axis.py:249(draw)
     7719    0.006    0.000    0.008    0.000 sre_parse.py:171(append)
     1593    0.006    0.000    0.017    0.000 <frozen importlib._bootstrap_external>:85(_path_is_mode_type)
      655    0.006    0.000    0.015    0.000 genericpath.py:16(exists)
      599    0.006    0.000    0.016    0.000 copy.py:268(_reconstruct)
     1223    0.006    0.000    0.097    0.000 transforms.py:2648(__init__)
  282/270    0.006    0.000    0.072    0.000 transforms.py:1091(get_points)
      642    0.006    0.000    0.010    0.000 version.py:236(__str__)
     2271    0.006    0.000    0.013    0.000 text.py:1204(set_text)
      289    0.006    0.000    0.138    0.000 axis.py:398(_get_text2)
       17    0.006    0.000    0.015    0.001 enum.py:124(__new__)
     3020    0.006    0.000    0.056    0.000 axis.py:291(_set_artist_props)
      524    0.006    0.000    0.013    0.000 lines.py:926(_get_markerfacecolor)
     6601    0.006    0.000    0.006    0.000 <frozen importlib._bootstrap>:208(_verbose_message)
      330    0.005    0.000    0.228    0.001 artist.py:667(set_clip_path)
      724    0.005    0.000    0.007    0.000 column.py:174(dtype)
      315    0.005    0.000    0.164    0.001 axis.py:516(_get_text1)
2898/1278    0.005    0.000    0.313    0.000 _base.py:768(get_yaxis_transform)
        4    0.005    0.001    0.046    0.011 fitsrec.py:608(_coldefs)
     1835    0.005    0.000    0.022    0.000 lines.py:1419(set_dash_joinstyle)
  315/285    0.005    0.000    0.545    0.002 axis.py:546(_get_tick1line)
     2464    0.005    0.000    0.009    0.000 lines.py:1233(set_xdata)
     1835    0.005    0.000    0.424    0.000 lines.py:1156(set_marker)
     1835    0.005    0.000    0.033    0.000 lines.py:753(set_transform)
     4599    0.005    0.000    0.005    0.000 font_manager.py:776(get_stretch)
      173    0.005    0.000    0.067    0.000 __init__.py:2535(activate)
      398    0.005    0.000    0.008    0.000 text.py:1215(is_math_text)
     1835    0.005    0.000    0.029    0.000 lines.py:653(set_data)
     1695    0.005    0.000    0.020    0.000 linalg.py:116(_makearray)
     5642    0.005    0.000    0.018    0.000 transforms.py:1666(__array__)
      871    0.005    0.000    0.006    0.000 font_manager.py:1186(score_weight)
  315/285    0.005    0.000    0.480    0.002 axis.py:561(_get_tick2line)
        4    0.005    0.001    0.128    0.032 header.py:80(__init__)
      744    0.005    0.000    0.027    0.000 records.py:556(field)
       11    0.005    0.000    0.070    0.006 artist.py:1145(_get_setters_and_targets)
      289    0.005    0.000    0.174    0.001 axis.py:381(_get_text1)
     5684    0.005    0.000    0.005    0.000 {built-in method _weakref._remove_dead_weakref}
      178    0.005    0.000    0.005    0.000 {method 'read' of '_io.BufferedReader' objects}
     1835    0.005    0.000    0.382    0.000 lines.py:548(set_fillstyle)
     1163    0.005    0.000    0.005    0.000 sre_parse.py:81(groups)
       32    0.005    0.000    0.007    0.000 misc.py:514(__init__)
     3852    0.005    0.000    0.005    0.000 {method 'lstrip' of 'str' objects}
  289/259    0.005    0.000    0.459    0.002 axis.py:414(_get_tick1line)
       11    0.005    0.000    0.007    0.001 artist.py:1099(<listcomp>)
       65    0.005    0.000    0.005    0.000 __init__.py:23(find_module)
      199    0.005    0.000    0.015    0.000 cycler.py:349(by_key)
  596/595    0.005    0.000    0.062    0.000 inspect.py:2146(_signature_from_callable)
     3761    0.005    0.000    0.005    0.000 inspect.py:2448(name)
       60    0.005    0.000    0.034    0.001 axis.py:708(_set_scale)
       24    0.005    0.000    0.011    0.000 pyparsing.py:1223(setParseAction)
        1    0.005    0.005    0.037    0.037 platform.py:10(<module>)
     1860    0.005    0.000    0.011    0.000 backend_pdf.py:251(__init__)
      358    0.005    0.000    0.256    0.001 __init__.py:1967(find_on_path)
      779    0.005    0.000    0.005    0.000 <frozen importlib._bootstrap>:142(__init__)
      656    0.005    0.000    0.005    0.000 <frozen importlib._bootstrap>:297(__enter__)
3135/1960    0.005    0.000    0.007    0.000 transforms.py:2353(_get_is_affine)
     1832    0.005    0.000    0.015    0.000 backend_pdf.py:2184(paint)
     1551    0.005    0.000    0.005    0.000 {built-in method _thread.allocate_lock}
      336    0.005    0.000    0.009    0.000 {method 'any' of 'numpy.generic' objects}
        9    0.005    0.001    0.046    0.005 core.py:40(_flatten_units_collection)
     6712    0.005    0.000    0.008    0.000 column.py:428(__get__)
      724    0.005    0.000    0.005    0.000 column.py:138(__init__)
      705    0.005    0.000    0.024    0.000 _dtype.py:57(__repr__)
     1858    0.005    0.000    0.008    0.000 lines.py:640(axes)
      705    0.005    0.000    0.014    0.000 _dtype.py:115(_scalar_str)
     1448    0.005    0.000    0.022    0.000 card.py:883(_format_keyword)
    11338    0.005    0.000    0.005    0.000 {method 'values' of 'dict' objects}
      273    0.005    0.000    0.064    0.000 backend_agg.py:269(_get_agg_font)
      134    0.005    0.000    0.031    0.000 backend_pdf.py:1766(_setup_textpos)
       36    0.005    0.000    0.005    0.000 offsetbox.py:243(get_visible_children)
      346    0.005    0.000    0.007    0.000 __init__.py:1373(safe_name)
        2    0.005    0.002    0.005    0.002 {method 'close' of '_io.BufferedWriter' objects}
