Running object 17999
('ROW:', 17999, 'Tau:', '2.9100005447392197', 'V:', '-0.5787053374100214', 'dMu:', '-0.055292264765846394')
         12188382 function calls (12106005 primitive calls) in 81.822 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 helper.py:230(_FFTCache)
        1    0.000    0.000    0.000    0.000 __init__.py:294(loads)
        1    0.000    0.000    0.000    0.000 pathlib2.py:624(_Selector)
        3    0.000    0.000    0.000    0.000 legend_handler.py:182(__init__)
        1    0.000    0.000    0.000    0.000 reprlib32.py:15(decorating_function)
        1    0.000    0.000    0.000    0.000 collections.py:1029(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 __init__.py:2841(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 generic_lextab.py:2(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:82(__init__)
        2    0.000    0.000    0.000    0.000 util.py:412(fileobj_name)
        1    0.000    0.000    0.000    0.000 collections.py:1284(EventCollection)
        1    0.000    0.000    0.000    0.000 __init__.py:737(exclude_local_folder_imports)
        1    0.000    0.000    0.000    0.000 core.py:226(reload_library)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1207(AnchoredText)
        1    0.000    0.000    0.000    0.000 arpack.py:968(IterOpInv)
        1    0.000    0.000    0.000    0.000 {method '__enter__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 pathlib2.py:706(_RecursiveWildcardSelector)
        5    0.000    0.000    0.000    0.000 formats.py:951(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:1834(Unit)
        4    0.000    0.000    0.000    0.000 rcsetup.py:429(validate_aspect)
        1    0.000    0.000    0.000    0.000 data_info.py:432(BaseColumnInfo)
        1    0.000    0.000    0.000    0.000 lex.py:590(get_tokens)
        1    0.000    0.000    0.000    0.000 configobj.py:286(InterpolationEngine)
        1    0.000    0.000    0.000    0.000 __init__.py:1579(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 axis.py:354(XTick)
        1    0.000    0.000    0.000    0.000 _cubic.py:19(PchipInterpolator)
        8    0.000    0.000    0.000    0.000 {sys.getfilesystemencoding}
        4    0.000    0.000    0.000    0.000 core.py:125(doc_note)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4313(__init__)
        1    0.000    0.000    0.000    0.000 version.py:72(LegacyVersion)
        1    0.000    0.000    0.000    0.000 function_base.py:2543(vectorize)
        1    0.000    0.000    0.000    0.000 __init__.py:131(Value)
        1    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 patches.py:1273(YAArrow)
        3    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
        1    0.000    0.000    0.000    0.000 text.py:1667(OffsetFrom)
        2    0.000    0.000    0.000    0.000 text.py:1008(set_ha)
        2    0.000    0.000    0.000    0.000 patches.py:2544(set_mutation_scale)
        2    0.000    0.000    0.000    0.000 font_manager.py:992(__init__)
        1    0.000    0.000    0.000    0.000 zipfile.py:443(_ZipDecrypter)
        1    0.000    0.000    0.003    0.003 generic.py:100(_lexer)
        1    0.000    0.000    0.000    0.000 index_tricks.py:98(nd_grid)
        1    0.000    0.000    0.000    0.000 newnext.py:37(<module>)
        5    0.000    0.000    0.000    0.000 backend_bases.py:858(get_clip_path)
        3    0.000    0.000    0.000    0.000 six.py:60(X)
        1    0.000    0.000    0.000    0.000 quantity.py:114(QuantityInfoBase)
        3    0.000    0.000    0.000    0.000 _cm.py:100(get_color_function)
        1    0.000    0.000    0.000    0.000 trifinder.py:29(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 reprlib32.py:38(Repr)
        3    0.000    0.000    0.000    0.000 core.py:144(_reset_equivalencies)
        8    0.000    0.000    0.000    0.000 shape_base.py:915(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2379(PdfPages)
        1    0.000    0.000    0.000    0.000 decimal.py:3748(_ContextManager)
        1    0.000    0.000    0.000    0.000 dates.py:725(DateLocator)
       32    0.000    0.000    0.000    0.000 gridspec.py:407(get_gridspec)
        1    0.000    0.000    0.000    0.000 patches.py:896(PathPatch)
        1    0.000    0.000    0.000    0.000 legend_handler.py:393(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:2643(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 data.py:144(_minmax_mixin)
        4    0.000    0.000    0.000    0.000 legend.py:488(_approx_text_height)
        1    0.000    0.000    0.000    0.000 ssl.py:316(_ASN1Object)
        3    0.000    0.000    0.000    0.000 __init__.py:2072(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 geo.py:379(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3693(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 constant.py:224(EMConstant)
        1    0.000    0.000    0.000    0.000 base.py:27(Base)
        1    0.000    0.000    0.000    0.000 mathtext.py:958(StixFonts)
        1    0.000    0.000    0.000    0.000 _ode.py:894(zvode)
        1    0.000    0.000    0.000    0.000 collections.py:1774(QuadMesh)
        1    0.000    0.000    0.000    0.000 dates.py:1320(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1212(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 docstring.py:11(Substitution)
        3    0.000    0.000    0.000    0.000 patches.py:223(get_data_transform)
        2    0.000    0.000    0.000    0.000 legend_handler.py:220(__init__)
        1    0.000    0.000    0.000    0.000 urllib.py:865(ftpwrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:2409(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 backend_tools.py:602(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 interpolate.py:2610(ppform)
        1    0.000    0.000    0.000    0.000 colors.py:969(SymLogNorm)
       15    0.000    0.000    0.000    0.000 runner.py:108(<lambda>)
        1    0.000    0.000    0.000    0.000 colors.py:281(ColorConverter)
        4    0.000    0.000    0.000    0.000 rcsetup.py:134(validate_bool_maybe_none)
        1    0.000    0.000    0.000    0.000 pathlib2.py:678(_WildcardSelector)
        4    0.000    0.000    0.000    0.000 {math.fabs}
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.000    0.000 image.py:1140(BboxImage)
        3    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 collections.py:915(PolyCollection)
        1    0.000    0.000    0.000    0.000 utils.py:1590(WarningMessage)
        1    0.000    0.000    0.000    0.000 nonlin.py:1182(DiagBroyden)
        1    0.000    0.000    0.000    0.000 feedparser.py:43(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 decorators.py:867(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:45(Error)
        2    0.000    0.000    0.000    0.000 functools32.py:337(lru_cache)
        1    0.000    0.000    0.000    0.000 tz.py:882(tzstr)
        1    0.000    0.000    0.000    0.000 plistlib.py:365(Data)
        2    0.000    0.000    0.000    0.000 figure.py:759(get_dpi)
        5    0.000    0.000    0.000    0.000 mathtext.py:130(set_canvas_size)
        1    0.000    0.000    0.000    0.000 fastbasic.py:159(FastCsv)
        1    0.000    0.000    0.000    0.000 mathtext.py:109(MathtextBackend)
        1    0.000    0.000    0.000    0.000 metadata.py:188(MergeNpConcatenate)
        1    0.000    0.000    0.000    0.000 mathtext.py:163(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 __init__.py:290(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 backend_tools.py:560(ToolHome)
        1    0.000    0.000    0.000    0.000 ast.py:217(NodeVisitor)
        1    0.000    0.000    0.000    0.000 plistlib.py:230(PlistWriter)
        1    0.000    0.000    0.000    0.000 colors.py:94(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _ode.py:1051(dop853)
        1    0.000    0.000    0.000    0.000 lex.py:115(Lexer)
        1    0.000    0.000    0.001    0.001 urllib2.py:852(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 _cubic.py:228(Akima1DInterpolator)
        1    0.000    0.000    0.000    0.000 __init__.py:88(Condition)
        1    0.000    0.000    0.000    0.000 _spherical_voronoi.py:82(SphericalVoronoi)
        1    0.000    0.000    0.000    0.000 backend_mixed.py:12(MixedModeRenderer)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1095(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 npyio.py:42(BagObj)
        4    0.000    0.000    0.000    0.000 core.py:276(__enter__)
        1    0.000    0.000    0.000    0.000 _common.py:53(_DatetimeWithFold)
        1    0.000    0.000    0.000    0.000 feedparser.py:158(FeedParser)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1395(CloseEvent)
        1    0.000    0.000    0.000    0.000 transforms.py:1060(TransformedBbox)
        2    0.000    0.000    0.000    0.000 version.py:38(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1494(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1079(_MainThread)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 util.py:51(NotifierMixin)
        1    0.000    0.000    0.000    0.000 column.py:45(<dictcomp>)
        1    0.000    0.000    0.000    0.000 image.py:712(AxesImage)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3873(__str__)
        1    0.000    0.000    0.000    0.000 fastbasic.py:14(FastBasic)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2398(Keyword)
        2    0.000    0.000    0.000    0.000 functools32.py:273(wraps)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3025(<genexpr>)
        1    0.000    0.000    0.000    0.000 units.py:75(ConversionInterface)
        2    0.000    0.000    0.000    0.000 core.py:1547(_shrink_mask)
        1    0.000    0.000    0.000    0.000 geo.py:306(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 formats.py:243(TimeMJD)
        1    0.000    0.000    0.000    0.000 table.py:68(TableColumns)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4122(__lshift__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:431(ToolXScale)
        1    0.000    0.000    0.000    0.000 core.py:837(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 httplib.py:364(HTTPResponse)
        1    0.000    0.000    0.000    0.000 __init__.py:245(VersionConflict)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 tz.py:35(tzutc)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:172(AddrlistClass)
        6    0.000    0.000    0.000    0.000 figure.py:569(set_canvas)
        1    0.000    0.000    0.000    0.000 bst.py:9(MaxValue)
        1    0.000    0.000    0.000    0.000 formats.py:534(TimeDatetime)
        1    0.000    0.000    0.000    0.000 parser.py:374(_ymd)
        1    0.000    0.000    0.000    0.000 cbook.py:1311(Stack)
        1    0.000    0.000    0.000    0.000 logarithmic.py:136(DexUnit)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 offsetbox.py:980(AnchoredOffsetbox)
        3    0.000    0.000    0.000    0.000 pyparsing.py:4613(<genexpr>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 __init__.py:697(_decode_filesystem_path)
        1    0.000    0.000    0.000    0.000 groups.py:158(BaseGroups)
        1    0.000    0.000    0.000    0.000 lex.py:270(begin)
        1    0.000    0.000    0.000    0.000 geo.py:517(LambertTransform)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1247(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 core.py:8015(_convert2ma)
        1    0.000    0.000    0.000    0.000 Image.py:2231(ImagePointHandler)
        2    0.000    0.000    0.000    0.000 transforms.py:306(_get_x1)
        5    0.000    0.000    0.000    0.000 backend_bases.py:927(get_snap)
        1    0.000    0.000    0.000    0.000 index_tricks.py:456(CClass)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:338(ToolEnableAllNavigation)
       12    0.000    0.000    0.000    0.000 offsetbox.py:48(bbox_artist)
        2    0.000    0.000    0.000    0.000 misc.py:55(recursive_repr)
        1    0.000    0.000    0.000    0.000 pathlib2.py:656(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 _subplots.py:16(SubplotBase)
        2    0.000    0.000    0.000    0.000 image.py:574(_verify_blank)
        1    0.000    0.000    0.000    0.000 version.py:136(__cmp__)
        7    0.000    0.000    0.000    0.000 __future__.py:75(__init__)
        6    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        1    0.000    0.000    0.000    0.000 column.py:146(ColumnInfo)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:50(non_reentrant)
        1    0.000    0.000    0.000    0.000 formats.py:681(TimeString)
        1    0.000    0.000    0.000    0.000 tricontour.py:12(TriContourSet)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1122(get_hatch_linewidth)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1072(IntegerFormat)
        1    0.000    0.000    0.000    0.000 configobj.py:1543(_parse)
        1    0.000    0.000    0.000    0.000 calendar.py:260(TextCalendar)
        1    0.000    0.000    0.000    0.000 figure.py:59(AxesStack)
        1    0.000    0.000    0.000    0.000 _common.py:97(_tzinfo)
        1    0.000    0.000    0.000    0.000 threading.py:515(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 parser.py:1178(_attr)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1376(ResizeEvent)
        1    0.000    0.000    0.000    0.000 pathlib2.py:650(_TerminatingSelector)
        7    0.000    0.000    0.000    0.000 core.py:27(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 tree.py:1738(FieldRef)
        1    0.000    0.000    0.000    0.000 patches.py:1035(Wedge)
        8    0.000    0.000    0.000    0.000 version.py:261(<genexpr>)
        1    0.000    0.000    0.000    0.000 image.py:954(PcolorImage)
        1    0.000    0.000    0.000    0.000 tree.py:501(SimpleElementWithContent)
        1    0.000    0.000    0.000    0.000 core.py:2592(MaskedIterator)
        1    0.000    0.000    0.000    0.000 __init__.py:240(c_char_p)
        1    0.000    0.000    0.000    0.000 misc.py:537(OrderedDescriptor)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1433(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 rrule.py:1084(_iterinfo)
        1    0.000    0.000    0.000    0.000 console.py:14(Console)
        1    0.000    0.000    0.000    0.000 __init__.py:1400(__init__)
        1    0.000    0.000    0.000    0.000 matfuncs.py:216(ProductOperator)
        1    0.000    0.000    0.000    0.000 connection.py:43(Listener)
        1    0.000    0.000    0.000    0.000 calendar.py:132(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1860(_Style)
        1    0.000    0.000    0.000    0.000 polyint.py:21(_Interpolator1D)
        1    0.000    0.000    0.000    0.000 __init__.py:1519(_register)
        2    0.000    0.000    0.000    0.000 patches.py:2553(get_mutation_scale)
        1    0.000    0.000    0.000    0.000 core.py:2374(_MaskedPrintOption)
        4    0.000    0.000    0.000    0.000 table.py:647(<genexpr>)
        1    0.000    0.000    0.000    0.000 formats.py:1016(TimeEpochDate)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        4    0.000    0.000    0.000    0.000 {math.isnan}
        1    0.000    0.000    0.000    0.000 converters.py:986(Complex)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3234(ParseExpression)
        1    0.000    0.000    0.000    0.000 logger.py:227(enable_warnings_logging)
        1    0.000    0.000    0.000    0.000 figure.py:159(SubplotParams)
        1    0.000    0.000    0.000    0.000 logarithmic.py:159(DecibelUnit)
        1    0.000    0.000    0.000    0.000 _cubic.py:352(CubicSpline)
        1    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
        1    0.000    0.000    0.000    0.000 streamplot.py:326(StreamMask)
        1    0.000    0.000    0.000    0.000 groups.py:307(TableGroups)
        1    0.000    0.000    0.000    0.000 _ode.py:632(IntegratorBase)
        1    0.000    0.000    0.000    0.000 core.py:1627(IrreducibleUnit)
        1    0.000    0.000    0.000    0.000 pprint.py:144(TableFormatter)
        1    0.000    0.000    0.000    0.000 charset.py:156(Charset)
        5    0.000    0.000    0.000    0.000 backend_bases.py:890(get_joinstyle)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1256(OffsetImage)
        1    0.000    0.000    0.000    0.000 formats.py:331(TimeFromEpoch)
        1    0.000    0.000    0.000    0.000 geo.py:417(MollweideTransform)
        4    0.000    0.000    0.000    0.000 _axes.py:2800(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ticker.py:1147(EngFormatter)
        1    0.000    0.000    0.000    0.000 lex.py:565(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:686(AxisError)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 getlimits.py:305(finfo)
        1    0.000    0.000    0.000    0.000 converters.py:793(Integer)
        1    0.000    0.000    0.000    0.000 fitpack2.py:914(BivariateSpline)
        1    0.000    0.000    0.000    0.000 latex.py:191(Latex)
        1    0.000    0.000    0.000    0.000 optimize.py:75(OptimizeResult)
        1    0.000    0.000    0.000    0.000 decorators.py:691(lazyproperty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4119(Forward)
        1    0.000    0.000    0.000    0.000 tz.py:83(tzoffset)
        1    0.000    0.000    0.000    0.000 dviread.py:493(Vf)
        1    0.000    0.000    0.000    0.000 dates.py:1498(DateConverter)
        1    0.000    0.000    0.000    0.000 decimal.py:5438(_WorkRep)
        1    0.000    0.000    0.000    0.000 converters.py:1046(BitArray)
        2    0.000    0.000    0.000    0.000 pyparsing.py:283(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 index_tricks.py:486(ndenumerate)
        1    0.000    0.000    0.000    0.000 core.py:169(update_user_library)
        1    0.000    0.000    0.000    0.000 dates.py:897(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 newdict.py:37(newdict)
        3    0.000    0.000    0.000    0.000 data_info.py:105(data_info_factory)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1329(Event)
        1    0.000    0.000    0.000    0.000 pathlib2.py:1174(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2417(Keyword)
        1    0.000    0.000    0.000    0.000 __init__.py:1500(DefaultProvider)
        1    0.000    0.000    0.000    0.000 {gc.enable}
        1    0.000    0.000    0.000    0.000 backend_bases.py:1571(PickEvent)
        1    0.000    0.000    0.000    0.000 tz.py:999(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 scale.py:176(LogScale)
        1    0.000    0.000    0.000    0.000 yacc.py:108(PlyLogger)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1612(KeyEvent)
        4    0.000    0.000    0.000    0.000 base.py:241(_data_loaded)
        1    0.000    0.000    0.000    0.000 colorbar.py:1258(ColorbarPatch)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 cbook.py:974(Null)
        1    0.000    0.000    0.000    0.000 index_tricks.py:536(ndindex)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        3    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
        1    0.000    0.000    0.000    0.000 _internal.py:204(dummy_ctype)
        1    0.000    0.000    0.000    0.000 image.py:951(PrimaryHDU)
        1    0.000    0.000    0.000    0.000 decorators.py:762(sharedmethod)
        1    0.000    0.000    0.000    0.000 kdtree.py:77(Rectangle)
        1    0.000    0.000    0.000    0.000 ticker.py:2224(LogitLocator)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.000    0.000    0.000    0.000 collections.py:840(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 polar.py:116(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 __init__.py:429(LibraryLoader)
        1    0.000    0.000    0.000    0.000 verify.py:124(_ErrList)
        4    0.000    0.000    0.000    0.000 {math.isinf}
        1    0.000    0.000    0.000    0.000 collections.py:889(PathCollection)
        1    0.000    0.000    0.000    0.000 yacc.py:2101(LRGeneratedTable)
        1    0.000    0.000    0.000    0.000 patches.py:1377(CirclePolygon)
        1    0.000    0.000    0.000    0.000 cm.py:176(ScalarMappable)
        3    0.000    0.000    0.000    0.000 _base.py:2038(get_autoscalex_on)
        1    0.000    0.000    0.000    0.000 pathlib2.py:1658(PosixPath)
        1    0.000    0.000    0.000    0.000 linalg.py:44(LinAlgError)
        2    0.000    0.000    0.000    0.000 rcsetup.py:112(validate_path_exists)
        1    0.000    0.000    0.000    0.000 interpolate.py:2247(RegularGridInterpolator)
        2    0.000    0.000    0.000    0.000 image.py:176(match_header)
        1    0.000    0.000    0.000    0.000 offsetbox.py:494(PaddedBox)
        2    0.000    0.000    0.000    0.000 offsetbox.py:782(set_minimumdescent)
        1    0.000    0.000    0.000    0.000 colors.py:775(Normalize)
        2    0.000    0.000    0.000    0.000 pyparsing.py:172(_Constants)
        1    0.000    0.000    0.000    0.000 tree.py:396(_DescriptionProperty)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1979(__invert__)
        1    0.000    0.000    0.000    0.000 sampler.py:118(reset)
        1    0.000    0.000    0.000    0.000 geo.py:572(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 streaming.py:17(StreamingHDU)
        1    0.000    0.000    0.000    0.000 extras.py:1453(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 base.py:1624(NonstandardExtHDU)
        1    0.000    0.000    0.000    0.000 __init__.py:347(Formatter)
        4    0.000    0.000    0.000    0.000 legend_handler.py:298(get_numpoints)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 widgets.py:27(LockDraw)
        1    0.000    0.000    0.000    0.000 core.py:900(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:136(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 __init__.py:277(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 daophot.py:223(DaophotInputter)
        3    0.000    0.000    0.000    0.000 {method 'rstrip' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 art3d.py:199(Line3DCollection)
        2    0.000    0.000    0.000    0.000 __init__.py:391(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1506(Arc)
        1    0.000    0.000    0.000    0.000 image.py:836(NonUniformImage)
        2    0.000    0.000    0.000    0.000 patches.py:248(get_edgecolor)
        1    0.000    0.000    0.000    0.000 transforms.py:2498(BboxTransform)
        1    0.000    0.000    0.000    0.000 mlab.py:1586(PCA)
        4    0.000    0.000    0.000    0.000 shape_base.py:925(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:1405(Ellipse)
        2    0.000    0.000    0.000    0.000 legend_handler.py:65(_update_prop)
        1    0.000    0.000    0.000    0.000 sextractor.py:107(SExtractor)
        1    0.000    0.000    0.000    0.000 patches.py:600(Shadow)
        1    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        2    0.000    0.000    0.000    0.000 os.py:472(__setitem__)
        1    0.000    0.000    0.000    0.000 mac_roman.py:9(Codec)
        1    0.000    0.000    0.000    0.000 subprocess.py:1067(_internal_poll)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1360(DrawEvent)
        1    0.000    0.000    0.000    0.000 mathtext.py:928(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:37(BasinHoppingRunner)
        1    0.000    0.000    0.000    0.000 geo.py:478(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 core.py:6539(_frommethod)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:284(LazyOperatorNormInfo)
        1    0.000    0.000    0.000    0.000 tree.py:346(_UtypeProperty)
        1    0.000    0.000    0.000    0.000 core.py:858(_DomainGreater)
        1    0.000    0.000    0.000    0.000 ticker.py:1859(LogLocator)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:180(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2596(NonGuiException)
        2    0.000    0.000    0.000    0.000 arrayprint.py:406(_recursive_guard)
        1    0.000    0.000    0.000    0.000 bst.py:495(FastBase)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(ResourceManager)
        1    0.000    0.000    0.000    0.000 html.py:261(HTML)
        1    0.000    0.000    0.000    0.000 colors.py:1399(LightSource)
        1    0.000    0.000    0.000    0.000 backend_tools.py:569(ToolBack)
        4    0.000    0.000    0.000    0.000 artist.py:627(get_figure)
        2    0.000    0.000    0.000    0.000 getlimits.py:100(_str_xmax)
        1    0.000    0.000    0.000    0.000 runner.py:52(TestRunnerBase)
        1    0.000    0.000    0.000    0.000 latex.py:420(AASTex)
        1    0.000    0.000    0.000    0.000 ticker.py:250(Formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:296(set_fileo)
        1    0.000    0.000    0.000    0.000 legend.py:53(DraggableLegend)
        1    0.000    0.000    0.000    0.000 __init__.py:1368(use)
        1    0.000    0.000    0.000    0.000 core.py:794(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 urllib2.py:336(OpenerDirector)
        1    0.000    0.000    0.000    0.000 utils.py:57(_Deprecate)
        1    0.000    0.000    0.000    0.000 converters.py:299(Char)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3044(<genexpr>)
        1    0.000    0.000    0.000    0.000 polyint.py:464(BarycentricInterpolator)
        1    0.000    0.000    0.000    0.000 lex.py:576(get_all)
        1    0.000    0.000    0.000    0.000 arpack.py:273(ArpackError)
        1    0.000    0.000    0.000    0.000 formats.py:1114(TimeDeltaFormat)
        1    0.000    0.000    0.000    0.000 widgets.py:2128(LassoSelector)
        1    0.000    0.000    0.000    0.000 basic.py:239(CsvData)
        1    0.000    0.000    0.000    0.000 logarithmic.py:109(MagUnit)
        1    0.000    0.000    0.000    0.000 interface.py:618(_AdjointMatrixOperator)
        2    0.000    0.000    0.000    0.000 figure.py:763(get_frameon)
        2    0.000    0.000    0.000    0.000 core.py:3962(_delegate_binop)
        1    0.000    0.000    0.000    0.000 backend_tools.py:391(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 dviread.py:655(PsfontsMap)
        2    0.000    0.000    0.000    0.000 table.py:622(<genexpr>)
        2    0.000    0.000    0.000    0.000 figure.py:421(get_tight_layout)
        1    0.000    0.000    0.000    0.000 collections.py:982(BrokenBarHCollection)
        1    0.000    0.000    0.000    0.000 yacc.py:1311(Production)
        1    0.000    0.000    0.000    0.000 exceptions.py:399(W07)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3005(White)
        1    0.000    0.000    0.000    0.000 plistlib.py:331(Plist)
        1    0.000    0.000    0.000    0.000 core.py:94(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 subprocess32.py:418(CalledProcessError)
        1    0.000    0.000    0.000    0.000 ticker.py:389(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:336(FixedFormatter)
        1    0.000    0.000    0.000    0.000 {gc.isenabled}
        1    0.000    0.000    0.000    0.000 urllib.py:1007(addinfo)
        1    0.000    0.000    0.000    0.000 image.py:1046(ImageHDU)
        1    0.000    0.000    0.000    0.000 header.py:2067(_HeaderCommentaryCards)
        1    0.000    0.000    0.000    0.000 core.py:911(BaseOutputter)
        1    0.000    0.000    0.000    0.000 mixin.py:24(RegularFunctionUnit)
