Running object 3347
ROW: 3347 Tau: 2.277185400623659 V: -0.6861684569433611 dMu: 0.004063536676571083
         13288560 function calls (13181823 primitive calls) in 200.525 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1542    0.011    0.000    0.014    0.000 card.py:542(normalize_keyword)
     1524    0.011    0.000    0.025    0.000 figure.py:54(_stale_figure_callback)
     6601    0.011    0.000    0.011    0.000 <frozen importlib._bootstrap>:208(_verbose_message)
    13616    0.011    0.000    0.011    0.000 transforms.py:1853(get_matrix)
     2971    0.011    0.000    0.011    0.000 core.py:2109(<listcomp>)
    10774    0.011    0.000    0.027    0.000 mathtext.py:2765(<genexpr>)
        2    0.011    0.005    0.038    0.019 column.py:1371(dtype)
 2530/170    0.011    0.000    0.548    0.003 pyparsing.py:2799(parseImpl)
    25999    0.011    0.000    0.011    0.000 artist.py:236(axes)
     2971    0.010    0.000    0.067    0.000 core.py:2113(<listcomp>)
        2    0.010    0.005    0.075    0.038 backend_qt5.py:458(__init__)
     1545    0.010    0.000    0.022    0.000 text.py:238(update)
     8596    0.010    0.000    0.010    0.000 {built-in method builtins.min}
      724    0.010    0.000    0.013    0.000 column.py:174(dtype)
      448    0.010    0.000    0.031    0.000 <frozen importlib._bootstrap>:178(_lock_unlock_module)
  420/146    0.010    0.000    0.564    0.004 pyparsing.py:2653(parseImpl)
     1826    0.010    0.000    0.023    0.000 lines.py:1458(set_dash_capstyle)
     3390    0.010    0.000    0.012    0.000 linalg.py:121(isComplexType)
      652    0.010    0.000    0.051    0.000 <frozen importlib._bootstrap_external>:361(_get_cached)
      389    0.010    0.000    0.021    0.000 axis.py:455(update_position)
      944    0.010    0.000    0.038    0.000 fromnumeric.py:2512(amin)
      524    0.010    0.000    0.023    0.000 lines.py:926(_get_markerfacecolor)
     1227    0.010    0.000    0.015    0.000 <frozen importlib._bootstrap>:102(release)
      772    0.010    0.000    0.011    0.000 <frozen importlib._bootstrap>:57(__init__)
       29    0.010    0.000    0.053    0.002 backend_pdf.py:2008(draw_text_woven)
  596/595    0.010    0.000    0.099    0.000 inspect.py:2146(_signature_from_callable)
     1448    0.010    0.000    0.300    0.000 card.py:494(image)
      236    0.010    0.000    0.033    0.000 text.py:316(update_from)
     34/4    0.010    0.000    7.557    1.889 image.py:120(_draw_list_compositing_images)
       41    0.010    0.000    0.015    0.000 abc.py:132(__new__)
     1857    0.010    0.000    0.116    0.000 backend_pdf.py:1425(pathOperations)
     1093    0.010    0.000    0.017    0.000 posixpath.py:62(isabs)
     7719    0.010    0.000    0.012    0.000 sre_parse.py:171(append)
     3751    0.010    0.000    0.011    0.000 sre_parse.py:159(__len__)
     4247    0.010    0.000    0.047    0.000 fromnumeric.py:942(argsort)
      211    0.009    0.000    0.897    0.004 sre_compile.py:557(compile)
1382/1284    0.009    0.000    0.566    0.000 pyparsing.py:816(wrapper)
     5686    0.009    0.000    0.034    0.000 colors.py:107(_is_nth_color)
       39    0.009    0.000    0.010    0.000 _inspect.py:142(formatargspec)
      591    0.009    0.000    0.021    0.000 artist.py:953(update_from)
       30    0.009    0.000    7.556    0.252 _base.py:2346(draw)
      365    0.009    0.000    0.010    0.000 transforms.py:367(_get_intervalx)
     1279    0.009    0.000    0.011    0.000 font_manager.py:867(set_stretch)
      871    0.009    0.000    0.010    0.000 font_manager.py:1168(score_stretch)
     1448    0.009    0.000    0.022    0.000 card.py:883(_format_keyword)
     1448    0.009    0.000    0.032    0.000 column.py:226(recformat)
      801    0.009    0.000    0.009    0.000 {method 'rand' of 'mtrand.RandomState' objects}
      535    0.009    0.000    0.085    0.000 inspect.py:1052(getfullargspec)
    10490    0.009    0.000    0.009    0.000 backend_pdf.py:283(pdfRepr)
       30    0.009    0.000    0.067    0.002 axis.py:2143(_update_label_position)
      683    0.009    0.000    0.368    0.001 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
       87    0.009    0.000    0.009    0.000 docstring.py:44(__call__)
     1472    0.009    0.000    0.023    0.000 card.py:672(_parse_keyword)
     1826    0.009    0.000    0.009    0.000 cbook.py:752(is_numlike)
     8720    0.009    0.000    0.016    0.000 polynomial.py:1108(coeffs)
     5218    0.009    0.000    0.009    0.000 pyparsing.py:1036(postParse)
3139/1962    0.009    0.000    0.010    0.000 transforms.py:2353(_get_is_affine)
      724    0.009    0.000    0.059    0.000 column.py:220(from_recformat)
      408    0.009    0.000    0.009    0.000 {built-in method numpy.arange}
    11126    0.009    0.000    0.009    0.000 core.py:2048(bases)
      400    0.009    0.000    0.009    0.000 inspect.py:613(getfile)
3708/2548    0.008    0.000    0.408    0.000 core.py:1959(decompose)
      128    0.008    0.000    0.008    0.000 axis.py:300(<listcomp>)
       60    0.008    0.000    0.784    0.013 axis.py:961(_update_ticks)
       30    0.008    0.000    0.017    0.001 axis.py:1853(_update_offset_text_position)
      770    0.008    0.000    0.030    0.000 backend_bases.py:786(__init__)
      551    0.008    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
     1514    0.008    0.000    0.010    0.000 sre_compile.py:102(fixup)
       70    0.008    0.000    0.036    0.001 colors.py:665(from_list)
     1463    0.008    0.000    0.022    0.000 linalg.py:144(_commonType)
2649/1141    0.008    0.000    0.189    0.000 _base.py:688(get_xaxis_transform)
      343    0.008    0.000    0.008    0.000 transforms.py:374(_get_intervaly)
        1    0.008    0.008    0.008    0.008 _type_aliases.py:154(_add_integer_aliases)
     5426    0.008    0.000    0.008    0.000 {method 'copy' of 'dict' objects}
     1826    0.008    0.000    0.260    0.000 lines.py:548(set_fillstyle)
       72    0.008    0.000    0.009    0.000 mathtext.py:1664(hpack)
     1520    0.008    0.000    0.008    0.000 core.py:1613(_inject)
        1    0.008    0.008    0.010    0.010 datetime.py:5(<module>)
     1448    0.008    0.000    0.015    0.000 column.py:232(canonical)
      262    0.008    0.000    0.009    0.000 lines.py:911(get_markeredgecolor)
      169    0.008    0.000    0.008    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
      644    0.008    0.000    0.111    0.000 __init__.py:1381(safe_version)
      126    0.008    0.000    0.111    0.001 backend_bases.py:246(draw_markers)
     2112    0.008    0.000    0.040    0.000 re.py:184(sub)
        1    0.008    0.008    0.039    0.039 main.py:1(<module>)
     1929    0.008    0.000    0.051    0.000 artist.py:856(_update_property)
        2    0.008    0.004    0.054    0.027 core.py:1231(filter_units)
      533    0.008    0.000    0.057    0.000 transforms.py:1910(rotate)
       80    0.008    0.000    0.012    0.000 backend_pdf.py:339(__init__)
     3300    0.008    0.000    0.081    0.000 <frozen importlib._bootstrap_external>:75(_path_stat)
      551    0.008    0.000    0.391    0.001 <frozen importlib._bootstrap_external>:485(_compile_bytecode)
     3953    0.007    0.000    0.018    0.000 lines.py:68(_scale_dashes)
     3372    0.007    0.000    0.028    0.000 artist.py:341(set_transform)
      345    0.007    0.000    0.023    0.000 core.py:944(_to)
        1    0.007    0.007    0.007    0.007 {built-in method _pickle.load}
       14    0.007    0.001    0.008    0.001 pyparsing.py:4424(_escapeRegexRangeChars)
      232    0.007    0.000    0.926    0.004 re.py:231(compile)
      392    0.007    0.000    0.064    0.000 text.py:901(get_prop_tup)
      406    0.007    0.000    0.007    0.000 pyparsing.py:868(__init__)
       24    0.007    0.000    0.007    0.000 utils.py:118(deprecate)
        2    0.007    0.004    0.137    0.068 table.py:185(_init_tbdata)
       60    0.007    0.000    4.121    0.069 axis.py:1128(draw)
      779    0.007    0.000    0.087    0.000 transforms.py:2368(transform_affine)
     8720    0.007    0.000    0.007    0.000 polynomial.py:1137(_coeffs)
     1448    0.007    0.000    0.023    0.000 card.py:223(keyword)
      707    0.007    0.000    0.059    0.000 transforms.py:838(from_extents)
      109    0.007    0.000    0.008    0.000 textwrap.py:233(_wrap_chunks)
     2971    0.007    0.000    0.007    0.000 core.py:2112(<listcomp>)
      346    0.007    0.000    0.016    0.000 __init__.py:763(add)
      242    0.007    0.000    0.782    0.003 axis.py:249(draw)
      724    0.007    0.000    0.007    0.000 column.py:138(__init__)
      126    0.007    0.000    0.021    0.000 __init__.py:1859(get_metadata)
      724    0.007    0.000    0.007    0.000 column.py:2183(_dtype_to_recformat)
     7461    0.007    0.000    0.007    0.000 {method 'find' of 'str' objects}
      894    0.007    0.000    0.007    0.000 <frozen importlib._bootstrap>:355(__init__)
      660    0.007    0.000    0.007    0.000 markers.py:220(get_fillstyle)
     7718    0.007    0.000    0.007    0.000 {method 'rpartition' of 'str' objects}
     1038    0.007    0.000    0.008    0.000 __init__.py:2444(key)
     9844    0.007    0.000    0.007    0.000 {method 'endswith' of 'str' objects}
     1745    0.007    0.000    0.021    0.000 shape_base.py:25(atleast_1d)
      314    0.007    0.000    0.012    0.000 axis.py:501(apply_tickdir)
     1826    0.007    0.000    0.017    0.000 lines.py:1039(set_linewidth)
        5    0.007    0.001    0.007    0.001 {method 'get_content_extents' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      871    0.007    0.000    0.007    0.000 font_manager.py:1186(score_weight)
        1    0.007    0.007    0.007    0.007 stride_tricks.py:7(<module>)
     1808    0.006    0.000    0.036    0.000 linecache.py:15(getline)
     1452    0.006    0.000    0.066    0.000 util.py:96(_add_listener)
   531/93    0.006    0.000    5.274    0.057 {built-in method builtins.__import__}
3407/2149    0.006    0.000    0.098    0.000 transforms.py:2322(_invalidate_internal)
     2397    0.006    0.000    0.006    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     1028    0.006    0.000    0.047    0.000 fromnumeric.py:41(_wrapit)
       54    0.006    0.000    0.223    0.004 ticker.py:1733(_raw_ticks)
     6697    0.006    0.000    0.006    0.000 core.py:2055(powers)
     5702    0.006    0.000    0.012    0.000 transforms.py:1666(__array__)
      340    0.006    0.000    0.685    0.002 axis.py:908(iter_ticks)
        1    0.006    0.006    0.057    0.057 cm.py:6(<module>)
     2467    0.006    0.000    0.012    0.000 artist.py:201(convert_yunits)
     1951    0.006    0.000    0.013    0.000 lines.py:39(_get_dash_pattern)
        1    0.006    0.006    0.189    0.189 backend_qt5.py:1(<module>)
      314    0.006    0.000    0.239    0.001 axis.py:575(_get_gridline)
      110    0.006    0.000    0.016    0.000 latex.py:68(to_string)
      507    0.006    0.000    0.026    0.000 enum.py:795(__or__)
      405    0.006    0.000    0.036    0.000 artist.py:1116(get_valid_values)
     1990    0.006    0.000    0.006    0.000 pyparsing.py:407(haskeys)
     2724    0.006    0.000    0.006    0.000 sre_parse.py:111(__init__)
      104    0.006    0.000    0.212    0.002 backend_pdf.py:1937(draw_text)
     3254    0.006    0.000    0.006    0.000 font_manager.py:974(<listcomp>)
       25    0.006    0.000    0.014    0.001 doccer.py:12(docformat)
      255    0.006    0.000    0.007    0.000 sre_parse.py:294(_class_escape)
      493    0.006    0.000    0.028    0.000 ticker.py:1695(_staircase)
       11    0.006    0.001    0.137    0.012 artist.py:1226(pprint_setters)
       95    0.006    0.000    0.007    0.000 backend_pdf.py:1569(track_characters)
      126    0.006    0.000    0.010    0.000 axis.py:1406(update_units)
     2690    0.006    0.000    0.034    0.000 transforms.py:1770(transform_point)
        1    0.006    0.006    0.007    0.007 fitsrec.py:615(_coldefs)
      454    0.006    0.000    0.019    0.000 axis.py:590(update_position)
       47    0.006    0.000    0.006    0.000 pyparsing.py:3447(<genexpr>)
     6712    0.006    0.000    0.016    0.000 column.py:428(__get__)
       34    0.006    0.000    0.007    0.000 doccer.py:128(indentcount_lines)
     1412    0.006    0.000    0.024    0.000 <frozen importlib._bootstrap_external>:94(_path_isfile)
      251    0.006    0.000    0.059    0.000 ticker.py:1630(__init__)
  282/270    0.006    0.000    0.049    0.000 transforms.py:1091(get_points)
     2209    0.006    0.000    0.006    0.000 {method 'find' of 'bytearray' objects}
       79    0.006    0.000    0.008    0.000 docstring.py:128(<lambda>)
      180    0.006    0.000    1.662    0.009 axis.py:729(cla)
     4231    0.006    0.000    0.014    0.000 backend_pdf.py:2323(<listcomp>)
      599    0.006    0.000    0.006    0.000 {method '__reduce_ex__' of 'object' objects}
      242    0.006    0.000    0.378    0.002 text.py:932(get_window_extent)
      351    0.006    0.000    0.129    0.000 patches.py:704(_update_patch_transform)
       18    0.006    0.000    0.348    0.019 __init__.py:688(add_entry)
      362    0.006    0.000    0.006    0.000 backend_pdf.py:2226(rgb_cmd)
     4006    0.006    0.000    0.156    0.000 transforms.py:1173(__add__)
    125/6    0.006    0.000    0.009    0.002 pyparsing.py:2456(streamline)
      287    0.006    0.000    0.226    0.001 axis.py:440(_get_gridline)
      830    0.006    0.000    0.020    0.000 generic.py:25(_to_string)
       13    0.006    0.000    0.013    0.001 enum.py:623(<listcomp>)
        5    0.005    0.001    0.007    0.001 yacc.py:1001(parseopt_notrack)
       95    0.005    0.000    0.006    0.000 backend_pdf.py:1973(check_simple_method)
      481    0.005    0.000    0.028    0.000 core.py:732(__eq__)
      173    0.005    0.000    0.006    0.000 __init__.py:2642(<listcomp>)
     2265    0.005    0.000    0.015    0.000 text.py:1204(set_text)
     5073    0.005    0.000    0.014    0.000 posixpath.py:39(_get_sep)
      140    0.005    0.000    0.011    0.000 sre_parse.py:266(getuntil)
       72    0.005    0.000    0.012    0.000 mathtext.py:1626(kern)
      465    0.005    0.000    0.019    0.000 {method 'min' of 'numpy.ndarray' objects}
      766    0.005    0.000    0.087    0.000 markers.py:707(_set_tickright)
     2181    0.005    0.000    0.498    0.000 markers.py:163(__init__)
      232    0.005    0.000    0.015    0.000 linalg.py:327(solve)
      269    0.005    0.000    0.006    0.000 function_base.py:1149(diff)
      244    0.005    0.000    0.006    0.000 pyparsing.py:495(__iadd__)
     2521    0.005    0.000    0.005    0.000 inspect.py:2460(kind)
     1826    0.005    0.000    0.031    0.000 lines.py:753(set_transform)
      940    0.005    0.000    0.031    0.000 pyparsing.py:1998(parseImpl)
     1852    0.005    0.000    0.015    0.000 backend_pdf.py:2184(paint)
      786    0.005    0.000    0.006    0.000 __init__.py:313(report)
      126    0.005    0.000    0.026    0.000 __init__.py:1872(get_metadata_lines)
      565    0.005    0.000    0.006    0.000 {method 'decode' of 'bytes' objects}
      642    0.005    0.000    0.017    0.000 version.py:236(__str__)
        1    0.005    0.005    0.035    0.035 _axes.py:94(Axes)
    11334    0.005    0.000    0.005    0.000 {method 'values' of 'dict' objects}
     1826    0.005    0.000    0.008    0.000 lines.py:1222(set_markersize)
      137    0.005    0.000    0.005    0.000 sre_compile.py:378(<listcomp>)
     6162    0.005    0.000    0.015    0.000 sre_parse.py:248(match)
      336    0.005    0.000    0.005    0.000 enum.py:351(__setattr__)
      390    0.005    0.000    0.005    0.000 text.py:64(get_rotation)
